,Date,Price,Open,High,Low,Vol.,Change %,BS_CUR_ASSET_REPORT,BS_TOT_ASSET,BS_CUR_LIAB,CF_CASH_FROM_FNC_ACT,CF_CASH_FROM_INV_ACT,TRAIL_12M_EST_COMPARABLE_EPS_ADJ,TRAIL_12M_EST_COMP_EPS_EXCL_STK,RETURN_ON_ASSET,TOT_DEBT_TO_TOT_ASSET,CUR_RATIO,CASH_ST_INVESTMENTS_PER_SH,PX_TO_TANG_BV_PER_SH,CAPEX_TO_DEPR_EXPN_RATIO,BOOK_VAL_PER_SH,TANG_BOOK_VAL_PER_SH,EV_TO_BOOK_VALUE,PX_TO_BOOK_RATIO,CURRENT_EV_TO_BOOK_VALUE,CAPITAL_EXPEND,RETURN_ON_CAP,CUR_MKT_CAP,FREE_FLOAT_MARKET_CAP,AVERAGE_MARKET_CAP,FREE_CASH_FLOW_PER_SH,CASH_FLOW_PER_SH,TRAIL_12M_CASH_FLOW_PER_SH,PX_TO_FREE_CASH_FLOW,PX_TO_CASH_FLOW,SHORT_AND_LONG_TERM_DEBT,TOTAL_DEBT_TO_CURRENT_EV,NET_DEBT_PER_SHARE,NET_DEBT_TO_EBITDA,DVD_PAYOUT_RATIO,INDX_GENERAL_EARN,INDX_GENERAL_PE_RATIO,EBIT,EBITDA,EBITDA_MARGIN,TRAIL_12M_EPS_BEF_XO_ITEM,T12_EPS_CONT_OPS,TRAIL_12M_EBITDA_PER_SHARE,TRAIL_12M_EPS,EARN_YLD,PX_TO_EBITDA,CURRENT_EV_TO_T12M_EBITDA,CURRENT_EV_TO_T12M_EBIT,LONG_TERM_PRICE_EARNINGS_RATIO,ENTERPRISE_VALUE,EV_TO_T12M_SALES,EV_TO_BOOK_VALUE1,TOTAL_DEBT_TO_EV1,CURR_ENTP_VAL,CURRENT_EV_TO_12M_SALES,CURRENT_EV_TO_T12M_EBITDA1,CURRENT_EV_TO_T12M_EBIT1,CURRENT_EV_TO_BOOK_VALUE1,TOTAL_DEBT_TO_CURRENT_EV1,TOTAL_EQUITY1,RETURN_COM_EQY,TOT_DEBT_TO_TOT_EQY1,FREE_CASH_FLOW_PER_SH1,TRAIL_12M_CAP_EXPEND,OPER_INC_PER_SH,TRAIL_12M_CASH_FROM_INV_ACT,OPER_MARGIN,PROF_MARGIN,TRAIL_12M_OPER_MARGIN,TRAIL_12M_PROF_MARGIN,PX_TO_FREE_CASH_FLOW1,PX_TO_BOOK_RATIO1,PX_TO_SALES_RATIO,PX_TO_CASH_FLOW1,PX_TO_EBITDA1,PX_TO_TANG_BV_PER_SH1,REVENUE_PER_SH,EV_TO_T12M_SALES1,TRAIL_12M_SALES_PER_SH,PX_TO_SALES_RATIO1,TRAIL_12M_EPS_AFTER_XO1,TRAIL_12M_DILUTED_EPS1,TRAIL_12M_EPS_BEF_XO_ITEM1,TRAIL_12M_CAP_EXPEND1,TRAIL_12M_GROSS_MARGIN1,TRAIL_12M_OPER_MARGIN1,TRAIL_12M_PROF_MARGIN1,TRAIL_12M_SALES_PER_SH1,TRAIL_12M_CASH_FLOW_PER_SH1,T12_EPS_CONT_OPS1,TRAIL_12M_EBITDA_PER_SHARE1,TRAIL_12M_EPS1,CURRENT_EV_TO_T12M_EBITDA2,CURRENT_EV_TO_T12M_EBIT2,TRAIL_12M_CASH_FROM_INV_ACT1,TRAIL_12M_CASH_FROM_FNC_ACT,EBIT1,EBITDA1,IS_EPS,IS_DILUTED_EPS,IS_BASIC_EPS_CONT_OPS,IS_DEPR_EXP,PE_RATIO,T12_EPS_AGGTE,INDX_WEIGHTED_BOOK_VAL,INDX_ADJ_PE,INDX_PX_SALES,INDX_ADJ_POSITIVE_PE,INDX_POS_ERN,IDX_ENTERPRISE_VALUE,NET_DPS_12M_AGGTE,NET_AGGTE_DVD_YLD,TURNOVER
2592,2004-08-20,"10,938.15","10,881.24","10,940.25","10,829.51",90.87M,0.52%,3519.22,29282.23,2660.7,258.37,-1627.41,756.48,756.48,2.99,18.02,1.32,2037.18,2.52,1.59,5408.81,4336.23,2.9571,2.0223,2.9571,-723.47,9.6,1746788.0,1743375.0,11055.62,436.97,1364.19,1364.19,25.03,8.0181,5277.39,0.33,2973.37,1.77,44.37,734.79,14.8861,1293.53,1678.3,17.03,842.4,882.07,1678.3,734.79,6.7177,6.5174,9.5302,12.3651,12.85,15994.57,1.6227,2.9571,0.33,15994.57,1.6227,9.5302,12.3651,2.9571,0.33,6231.29,15.31,84.69,436.97,-723.47,1293.53,-1627.41,12.49,8.56,12.49,8.56,25.03,2.0223,1.1097,8.0181,6.5174,2.52,9856.56,1.6227,9856.56,1.1097,845.38,799.42,842.4,-723.47,28.05,12.49,8.56,9856.56,1364.19,882.07,1678.3,734.79,9.5302,12.3651,-1627.41,258.37,1293.53,1678.3,845.38,799.42,882.07,454.15,14.8861,734.79,5408.81,14.8861,1.1097,11.7627,929.9,15994.57,323.68,2.96,2846204.0
2593,2004-08-19,"10,881.24","10,687.33","10,899.20","10,677.41",-,1.81%,3518.82,29278.39,2660.4,258.34,-1627.2,756.4,756.4,2.99,18.02,1.32,2036.94,2.51,1.59,5408.16,4335.75,2.949,2.012,2.949,-723.83,9.6,1736460.0,1733013.0,10990.25,437.19,1364.01,1364.01,24.89,7.9774,5276.57,0.33,2973.06,1.77,44.37,734.69,14.8106,1293.36,1678.04,17.03,842.29,880.4,1678.04,734.69,6.7519,6.4845,9.5044,12.3312,12.79,15948.72,1.6183,2.949,0.33,15948.72,1.6183,9.5044,12.3312,2.949,0.33,6230.47,15.31,84.69,437.19,-723.83,1293.36,-1627.2,12.49,8.56,12.49,8.56,24.89,2.012,1.1041,7.9774,6.4845,2.51,9855.27,1.6183,9855.27,1.1041,845.27,799.25,842.29,-723.83,28.05,12.49,8.56,9855.27,1364.01,880.4,1678.04,734.69,9.5044,12.3312,-1627.2,258.34,1293.36,1678.04,845.27,799.25,880.4,453.88,14.8106,734.69,5408.16,14.8106,1.1041,11.7069,929.47,15948.72,323.68,2.97,3853926.0
2594,2004-08-18,"10,687.33","10,745.53","10,745.53","10,643.94",-,-0.54%,3529.83,29283.83,2668.72,258.39,-1627.5,756.9,756.9,2.99,18.03,1.32,2037.38,2.46,1.59,5409.34,4338.16,2.9136,1.9757,2.9136,-724.39,9.6,1706517.0,1703104.0,10800.74,437.53,1364.26,1364.26,24.43,7.8338,5278.43,0.33,2974.39,1.77,44.37,734.83,14.544,1293.6,1682.91,17.07,842.44,881.12,1682.91,734.83,6.8757,6.3505,9.365,12.1834,12.64,15760.41,1.5989,2.9136,0.33,15760.41,1.5989,9.365,12.1834,2.9136,0.33,6231.63,15.31,84.7,437.53,-724.39,1293.6,-1627.5,12.49,8.56,12.49,8.56,24.43,1.9757,1.0842,7.8338,6.3505,2.46,9857.1,1.5989,9857.1,1.0842,845.45,799.59,842.44,-724.39,28.05,12.49,8.56,9857.1,1364.26,881.12,1682.91,734.83,9.365,12.1834,-1627.5,258.39,1293.6,1682.91,845.45,799.59,881.12,455.53,14.544,734.83,5409.34,14.544,1.0842,11.5011,929.25,15760.41,323.68,3.03,4024911.0
2595,2004-08-17,"10,745.53","10,823.87","10,842.85","10,712.53",112.27M,-0.72%,3524.5,29263.0,2665.33,258.92,-1625.48,755.63,755.63,2.98,18.02,1.32,2034.63,2.48,1.59,5407.23,4338.79,2.9201,1.9873,2.9201,-723.7,9.59,1719153.0,1715740.0,10812.28,435.82,1361.7,1361.7,24.66,7.8913,5272.5,0.33,2971.78,1.77,44.39,733.9,14.6416,1291.52,1679.34,17.05,841.48,880.32,1679.34,733.9,6.8298,6.3987,9.4023,12.2256,12.73,15789.64,1.6034,2.9201,0.33,15789.64,1.6034,9.4023,12.2256,2.9201,0.33,6226.26,15.3,84.68,435.82,-723.7,1291.52,-1625.48,12.48,8.56,12.48,8.56,24.66,1.9873,1.0912,7.8913,6.3987,2.48,9847.73,1.6034,9847.73,1.0912,844.47,798.55,841.48,-723.7,28.03,12.48,8.56,9847.73,1361.7,880.32,1679.34,733.9,9.4023,12.2256,-1625.48,258.92,1291.52,1679.34,844.47,798.55,880.32,454.32,14.6416,733.9,5407.23,14.6416,1.0912,11.578,928.1,15789.64,323.57,3.01,4311295.0
2596,2004-08-16,"10,823.87","10,567.57","10,830.87","10,519.22",-,2.43%,3524.02,29263.59,2664.97,258.92,-1625.51,755.49,755.49,2.98,18.02,1.32,2034.67,2.5,1.59,5407.32,4338.2,2.9361,2.0017,2.9361,-723.65,9.59,1731038.0,1727656.0,10887.03,435.79,1361.73,1361.73,24.84,7.9486,5272.7,0.33,2971.74,1.77,44.39,733.92,14.7481,1291.55,1679.12,17.05,841.5,879.9,1679.12,733.92,6.7805,6.4462,9.4552,12.2926,12.74,15876.4,1.6122,2.9361,0.33,15876.4,1.6122,9.4552,12.2926,2.9361,0.33,6226.39,15.3,84.68,435.79,-723.65,1291.55,-1625.51,12.48,8.56,12.48,8.56,24.84,2.0017,1.0991,7.9486,6.4462,2.5,9847.93,1.6122,9847.93,1.0991,844.47,798.48,841.5,-723.65,28.03,12.48,8.56,9847.93,1361.73,879.9,1679.12,733.92,9.4552,12.2926,-1625.51,258.92,1291.55,1679.12,844.47,798.48,879.9,453.92,14.7481,733.92,5407.32,14.7481,1.0991,11.6563,928.59,15876.4,323.57,2.99,3947503.0
2597,2004-08-13,"10,567.57","10,496.33","10,633.15","10,496.33",128.97M,0.68%,3537.47,29270.26,2675.14,258.98,-1625.88,756.67,756.67,2.98,18.02,1.32,2035.15,2.44,1.58,5408.58,4339.75,2.8915,1.9539,2.8915,-723.36,9.59,1692776.0,1689397.0,10646.39,435.61,1362.04,1362.04,24.26,7.7587,5274.11,0.34,2972.74,1.76,44.39,734.08,14.3956,1291.84,1685.17,17.11,841.69,883.12,1685.17,734.08,6.9466,6.2709,9.2803,12.1059,12.51,15638.91,1.5877,2.8915,0.34,15638.91,1.5877,9.2803,12.1059,2.8915,0.34,6227.81,15.3,84.69,435.61,-723.36,1291.84,-1625.88,12.48,8.56,12.48,8.56,24.26,1.9539,1.0728,7.7587,6.2709,2.44,9850.18,1.5877,9850.18,1.0728,844.68,798.94,841.69,-723.36,28.03,12.48,8.56,9850.18,1362.04,883.12,1685.17,734.08,9.2803,12.1059,-1625.88,258.98,1291.84,1685.17,844.68,798.94,883.12,457.26,14.3956,734.08,5408.58,14.3956,1.0728,11.3871,928.03,15638.91,324.81,3.07,5562283.0
2598,2004-08-12,"10,496.33","10,154.30","10,501.40","10,154.30",-,3.37%,3550.41,29272.14,2684.92,259.0,-1625.99,756.77,756.77,2.98,18.02,1.32,2035.28,2.42,1.58,5408.94,4339.53,2.88,1.9406,2.88,-723.92,9.59,1680636.0,1677274.0,10570.04,435.95,1362.13,1362.13,24.08,7.7058,5274.63,0.34,2973.23,1.76,44.39,734.13,14.2976,1291.92,1691.2,17.17,841.75,881.72,1691.2,734.13,6.9942,6.2064,9.2111,12.0578,12.49,15577.79,1.5814,2.88,0.34,15577.79,1.5814,9.2111,12.0578,2.88,0.34,6228.21,15.3,84.69,435.95,-723.92,1291.92,-1625.99,12.48,8.56,12.48,8.56,24.08,1.9406,1.0655,7.7058,6.2064,2.42,9850.81,1.5814,9850.81,1.0655,844.74,798.95,841.75,-723.92,28.03,12.48,8.56,9850.81,1362.13,881.72,1691.2,734.13,9.2111,12.0578,-1625.99,259.0,1291.92,1691.2,844.74,798.95,881.72,458.69,14.2976,734.13,5408.94,14.2976,1.0655,11.3143,927.7,15577.79,324.81,3.09,4567837.0
2599,2004-08-11,"10,154.30","10,180.41","10,260.67","10,138.43",121.34M,-0.26%,3561.7,29280.78,2693.47,259.07,-1626.47,757.58,757.58,2.98,18.02,1.32,2035.91,2.34,1.58,5410.61,4340.68,2.8148,1.8767,2.8148,-725.06,9.59,1626965.0,1623607.0,10232.48,436.64,1362.53,1362.53,23.26,7.4525,5276.45,0.35,2974.31,1.75,44.39,734.35,13.8276,1292.31,1696.21,17.21,841.99,883.2,1696.21,734.35,7.2319,5.9865,8.9789,11.7851,12.28,15229.99,1.5456,2.8148,0.35,15229.99,1.5456,8.9789,11.7851,2.8148,0.35,6230.05,15.3,84.69,436.64,-725.06,1292.31,-1626.47,12.48,8.56,12.48,8.56,23.26,1.8767,1.0305,7.4525,5.9865,2.34,9853.72,1.5456,9853.72,1.0305,844.99,799.59,841.99,-725.06,28.03,12.48,8.56,9853.72,1362.53,883.2,1696.21,734.35,8.9789,11.7851,-1626.47,259.07,1292.31,1696.21,844.99,799.59,883.2,460.3,13.8276,734.35,5410.61,13.8276,1.0305,10.9491,927.41,15229.99,324.81,3.2,3452060.0
2600,2004-08-10,"10,180.41","10,227.51","10,227.51","10,112.78",96.54M,-0.46%,3562.39,29282.85,2693.98,259.09,-1626.58,757.54,757.54,2.98,18.02,1.32,2036.08,2.35,1.58,5411.06,4338.76,2.8203,1.8814,2.8203,-725.2,9.59,1631091.0,1627780.0,10258.43,436.72,1362.62,1362.62,23.31,7.4712,5277.49,0.35,2975.03,1.75,44.39,734.4,13.8622,1292.4,1696.55,17.22,842.05,883.36,1696.55,734.4,7.2139,6.0006,8.9952,11.8082,12.32,15260.81,1.5486,2.8203,0.35,15260.81,1.5486,8.9952,11.8082,2.8203,0.35,6230.49,15.3,84.7,436.72,-725.2,1292.4,-1626.58,12.48,8.56,12.48,8.56,23.31,1.8814,1.0331,7.4712,6.0006,2.35,9854.41,1.5486,9854.41,1.0331,845.04,799.61,842.05,-725.2,28.03,12.48,8.56,9854.41,1362.62,883.36,1696.55,734.4,8.9952,11.8082,-1626.58,259.09,1292.4,1696.55,845.04,799.61,883.36,460.42,13.8622,734.4,5411.06,13.8622,1.0331,10.9739,927.69,15260.81,324.81,3.19,3373584.0
2601,2004-08-06,"10,227.51","10,419.49","10,419.49","10,213.91",125.86M,-1.84%,3556.3,29283.18,2689.38,259.09,-1626.6,757.63,757.63,2.98,18.02,1.32,2036.09,2.36,1.58,5411.09,4340.34,2.8280000000000003,1.8901,2.8280000000000003,-724.96,9.59,1637942.0,1634563.0,10301.52,436.58,1362.64,1362.64,23.43,7.5057,5277.72,0.34,2975.1,1.76,44.39,734.41,13.9262,1292.41,1693.78,17.19,842.06,882.72,1693.78,734.41,7.1807,6.0383,9.0345,11.8402,12.35,15302.44,1.5528,2.8280000000000003,0.34,15302.44,1.5528,9.0345,11.8402,2.8280000000000003,0.34,6230.56,15.3,84.71,436.58,-724.96,1292.41,-1626.6,12.48,8.56,12.48,8.56,23.43,1.8901,1.0378,7.5057,6.0383,2.36,9854.52,1.5528,9854.52,1.0378,845.08,799.59,842.06,-724.96,28.03,12.48,8.56,9854.52,1362.64,882.72,1693.78,734.41,9.0345,11.8402,-1626.6,259.09,1292.41,1693.78,845.08,799.59,882.72,459.77,13.9262,734.41,5411.09,13.9262,1.0378,11.0122,928.75,15302.44,324.81,3.18,3479995.0
2602,2004-08-05,"10,419.49","10,447.73","10,474.88","10,409.84",106.09M,-0.27%,3556.46,29280.73,2689.5,259.07,-1626.46,756.92,756.92,2.98,18.02,1.32,2035.92,2.4,1.58,5410.64,4337.42,2.8615,1.9257,2.8615,-725.03,9.59,1665042.0,1661663.0,10471.96,436.62,1362.53,1362.53,23.86,7.6472,5277.06,0.34,2974.53,1.76,44.39,734.35,14.1888,1292.3,1693.95,17.19,841.99,880.54,1693.95,734.35,7.0478,6.151,9.1398,11.9804,12.54,15482.32,1.5712,2.8615,0.34,15482.32,1.5712,9.1398,11.9804,2.8615,0.34,6230.04,15.3,84.7,436.62,-725.03,1292.3,-1626.46,12.48,8.56,12.48,8.56,23.86,1.9257,1.0574,7.6472,6.151,2.4,9853.7,1.5712,9853.7,1.0574,845.0,799.28,841.99,-725.03,28.03,12.48,8.56,9853.7,1362.53,880.54,1693.95,734.35,9.1398,11.9804,-1626.46,259.07,1292.3,1693.95,845.0,799.28,880.54,459.0,14.1888,734.35,5410.64,14.1888,1.0574,11.2239,928.33,15482.32,324.66,3.12,3287158.0
2603,2004-08-04,"10,447.73","10,433.17","10,451.82","10,371.08",128.03M,0.14%,3565.0,29284.52,2695.96,259.11,-1626.67,756.82,756.82,2.98,18.02,1.32,2036.18,2.41,1.58,5411.35,4335.31,2.8664,1.9307,2.8664,-725.65,9.59,1668645.0,1665266.0,10494.62,436.99,1362.7,1362.7,23.91,7.6669,5277.66,0.34,2974.46,1.75,44.39,734.44,14.2254,1292.47,1698.1,17.23,842.1,880.08,1698.1,734.44,7.0297,6.1526,9.1344,12.0012,12.58,15511.17,1.5739,2.8664,0.34,15511.17,1.5739,9.1344,12.0012,2.8664,0.34,6230.84,15.3,84.7,436.99,-725.65,1292.47,-1626.67,12.48,8.56,12.48,8.56,23.91,1.9307,1.0601,7.6669,6.1526,2.41,9854.98,1.5739,9854.98,1.0601,845.08,799.34,842.1,-725.65,28.03,12.48,8.56,9854.98,1362.7,880.08,1698.1,734.44,9.1344,12.0012,-1626.67,259.11,1292.47,1698.1,845.08,799.34,880.08,459.66,14.2254,734.44,5411.35,14.2254,1.0601,11.2519,928.53,15511.17,324.85,3.11,3754568.0
2604,2004-08-03,"10,433.17","10,360.19","10,480.73","10,360.19",136.66M,0.70%,3566.67,29286.45,2697.23,259.12,-1626.78,756.95,756.95,2.98,18.02,1.32,2036.34,2.41,1.58,5411.77,4335.0,2.8622,1.9279,2.8622,-725.12,9.59,1666450.0,1663020.0,10480.82,436.67,1362.79,1362.79,23.89,7.6557,5277.88,0.34,2974.7,1.75,44.39,734.49,14.2046,1292.56,1698.86,17.24,842.16,880.52,1698.86,734.49,7.04,6.1413,9.1176,11.9837,12.53,15489.53,1.5716,2.8622,0.34,15489.53,1.5716,9.1176,11.9837,2.8622,0.34,6231.25,15.3,84.7,436.67,-725.12,1292.56,-1626.78,12.48,8.56,12.48,8.56,23.89,1.9279,1.0586,7.6557,6.1413,2.41,9855.63,1.5716,9855.63,1.0586,845.11,799.5,842.16,-725.12,28.03,12.48,8.56,9855.63,1362.79,880.52,1698.86,734.49,9.1176,11.9837,-1626.78,259.12,1292.56,1698.86,845.11,799.5,880.52,459.99,14.2046,734.49,5411.77,14.2046,1.0586,11.2326,928.83,15489.53,324.85,3.11,3747014.0
2605,2004-08-02,"10,360.19","10,305.89","10,370.00","10,241.75",69.76M,0.53%,3569.83,29288.74,2699.61,259.14,-1626.91,757.25,757.25,2.98,18.02,1.32,2036.51,2.39,1.58,5412.21,4337.1,2.8532,1.9142,2.8532,-725.6,9.59,1656044.0,1652563.0,10415.37,436.96,1362.9,1362.9,23.71,7.6016,5278.47,0.34,2975.11,1.75,44.39,734.55,14.1042,1292.66,1700.26,17.25,842.22,880.77,1700.26,734.55,7.0901,6.0933,9.0822,11.946,12.4,15442.05,1.5667,2.8532,0.34,15442.05,1.5667,9.0822,11.946,2.8532,0.34,6231.74,15.3,84.7,436.96,-725.6,1292.66,-1626.91,12.48,8.56,12.48,8.56,23.71,1.9142,1.0511,7.6016,6.0933,2.39,9856.4,1.5667,9856.4,1.0511,845.16,799.63,842.22,-725.6,28.03,12.48,8.56,9856.4,1362.9,880.77,1700.26,734.55,9.0822,11.946,-1626.91,259.14,1292.66,1700.26,845.16,799.63,880.77,460.56,14.1042,734.55,5412.21,14.1042,1.0511,11.1519,929.01,15442.05,324.85,3.14,2253283.0
2606,2004-07-30,"10,305.89","10,245.15","10,305.96","10,225.42",128.54M,0.59%,3573.23,29292.95,2702.49,259.9,-1627.68,757.59,757.59,2.98,18.02,1.32,2037.01,2.38,1.58,5413.64,4335.04,2.8412,1.9037,2.8412,-726.02,9.59,1647585.0,1644001.0,10362.17,436.44,1363.19,1363.19,23.61,7.5601,5278.96,0.34,2975.29,1.75,44.37,734.56,14.03,1292.75,1701.78,17.26,842.41,880.92,1701.78,734.56,7.1276,6.056,9.0384,11.8982,12.36,15381.39,1.5604,2.8412,0.34,15381.39,1.5604,9.0384,11.8982,2.8412,0.34,6233.17,15.3,84.69,436.44,-726.02,1292.75,-1627.68,12.48,8.56,12.48,8.56,23.61,1.9037,1.0455,7.5601,6.056,2.38,9857.32,1.5604,9857.32,1.0455,845.35,799.55,842.41,-726.02,28.03,12.48,8.56,9857.32,1363.19,880.92,1701.78,734.56,9.0384,11.8982,-1627.68,259.9,1292.75,1701.78,845.35,799.55,880.92,460.83,14.03,734.56,5413.64,14.03,1.0455,11.0998,928.47,15381.39,324.66,3.15,3073100.0
2607,2004-07-29,"10,245.15","10,228.52","10,271.38","10,169.94",97.06M,0.16%,3574.77,29289.34,2703.66,259.87,-1627.48,757.37,757.37,2.98,18.02,1.32,2036.74,2.36,1.58,5412.93,4336.8,2.8253,1.8927,2.8253,-726.29,9.59,1637340.0,1633773.0,10297.74,436.61,1363.02,1363.02,23.47,7.5165,5278.02,0.35,2974.59,1.75,44.37,734.47,13.949000000000002,1292.59,1702.59,17.27,842.31,880.23,1702.59,734.47,7.169,6.0174,8.9824,11.8315,12.34,15293.32,1.5517,2.8253,0.35,15293.32,1.5517,8.9824,11.8315,2.8253,0.35,6232.4,15.3,84.69,436.61,-726.29,1292.59,-1627.48,12.48,8.56,12.48,8.56,23.47,1.8927,1.0395,7.5165,6.0174,2.36,9856.1,1.5517,9856.1,1.0395,845.3,799.33,842.31,-726.29,28.03,12.48,8.56,9856.1,1363.02,880.23,1702.59,734.47,8.9824,11.8315,-1627.48,259.87,1292.59,1702.59,845.3,799.33,880.23,460.74,13.949000000000002,734.47,5412.93,13.949000000000002,1.0395,11.0322,928.66,15293.32,324.66,3.17,2997143.0
2608,2004-07-28,"10,228.52","10,163.43","10,277.88","10,163.43",-,0.64%,3585.93,29293.57,2712.09,259.91,-1627.72,757.64,757.64,2.98,18.02,1.32,2037.04,2.36,1.57,5413.72,4339.55,2.8236,1.8894,2.8236,-726.67,9.59,1634836.0,1631293.0,10281.99,436.83,1363.22,1363.22,23.42,7.5032,5279.07,0.35,2975.2,1.74,44.37,734.58,13.9244,1292.78,1707.82,17.33,842.43,879.76,1707.82,734.58,7.1817,5.9892,8.9506,11.8242,12.31,15286.05,1.5507,2.8236,0.35,15286.05,1.5507,8.9506,11.8242,2.8236,0.35,6233.31,15.3,84.69,436.83,-726.67,1292.78,-1627.72,12.48,8.56,12.48,8.56,23.42,1.8894,1.0376,7.5032,5.9892,2.36,9857.52,1.5507,9857.52,1.0376,845.42,799.49,842.43,-726.67,28.03,12.48,8.56,9857.52,1363.22,879.76,1707.82,734.58,8.9506,11.8242,-1627.72,259.91,1292.78,1707.82,845.42,799.49,879.76,462.16,13.9244,734.58,5413.72,13.9244,1.0376,11.014000000000001,928.68,15286.05,324.66,3.17,4224120.0
2609,2004-07-27,"10,163.43","10,072.86","10,165.85","10,064.13",85.96M,0.90%,3587.8,29297.4,2713.51,259.94,-1627.93,757.94,757.94,2.98,18.02,1.32,2037.32,2.34,1.57,5414.47,4341.01,2.8146,1.8771,2.8146,-727.03,9.59,1624104.0,1620579.0,10214.49,437.05,1363.4,1363.4,23.25,7.4545,5279.43,0.35,2975.5,1.74,44.37,734.67,13.834000000000001,1292.95,1708.77,17.33,842.54,878.87,1708.77,734.67,7.2286,5.9478,8.9186,11.7868,12.21,15239.73,1.5458,2.8146,0.35,15239.73,1.5458,8.9186,11.7868,2.8146,0.35,6234.12,15.3,84.69,437.05,-727.03,1292.95,-1627.93,12.48,8.56,12.48,8.56,23.25,1.8771,1.0309,7.4545,5.9478,2.34,9858.81,1.5458,9858.81,1.0309,845.54,799.67,842.54,-727.03,28.03,12.48,8.56,9858.81,1363.4,878.87,1708.77,734.67,8.9186,11.7868,-1627.93,259.94,1292.95,1708.77,845.54,799.67,878.87,462.77,13.834000000000001,734.67,5414.47,13.834000000000001,1.0309,10.9442,928.66,15239.73,324.66,3.19,2773573.0
2610,2004-07-26,"10,072.86","10,063.79","10,102.12","10,021.60",65.86M,0.09%,3585.97,29299.23,2712.13,259.96,-1628.03,758.05,758.05,2.98,18.02,1.32,2037.46,2.32,1.57,5414.83,4341.94,2.7977,1.8602,2.7977,-726.69,9.59,1610586.0,1607087.0,10129.47,436.84,1363.48,1363.48,23.06,7.3876,5279.76,0.35,2975.78,1.74,44.37,734.72,13.7098,1293.03,1707.76,17.32,842.59,879.28,1707.76,734.72,7.294,5.8983,8.8708,11.716,12.13,15149.11,1.5365,2.7977,0.35,15149.11,1.5365,8.8708,11.716,2.7977,0.35,6234.51,15.3,84.69,436.84,-726.69,1293.03,-1628.03,12.48,8.56,12.48,8.56,23.06,1.8602,1.0216,7.3876,5.8983,2.32,9859.43,1.5365,9859.43,1.0216,845.55,799.75,842.59,-726.69,28.03,12.48,8.56,9859.43,1363.48,879.28,1707.76,734.72,8.8708,11.716,-1628.03,259.96,1293.03,1707.76,845.55,799.75,879.28,463.04,13.7098,734.72,5414.83,13.7098,1.0216,10.8434,928.94,15149.11,324.66,3.22,1921779.0
2611,2004-07-23,"10,063.79","9,989.22","10,137.22","9,987.34",103.09M,0.75%,3589.22,29296.55,2714.59,259.93,-1627.88,758.05,758.05,2.98,18.02,1.32,2037.29,2.32,1.57,5414.39,4341.68,2.7997,1.8587,2.7997,-726.86,9.59,1610068.0,1606570.0,10126.21,436.95,1363.36,1363.36,23.03,7.3816,5279.32,0.35,2975.44,1.74,44.37,734.65,13.6987,1292.91,1709.31,17.34,842.51,878.9,1709.31,734.65,7.2999,5.8876,8.8682,11.7243,12.13,15158.47,1.5376,2.7997,0.35,15158.47,1.5376,8.8682,11.7243,2.7997,0.35,6233.94,15.3,84.69,436.95,-726.86,1292.91,-1627.88,12.48,8.56,12.48,8.56,23.03,1.8587,1.0208,7.3816,5.8876,2.32,9858.52,1.5376,9858.52,1.0208,845.49,799.74,842.51,-726.86,28.03,12.48,8.56,9858.52,1363.36,878.9,1709.31,734.65,8.8682,11.7243,-1627.88,259.93,1292.91,1709.31,845.49,799.74,878.9,463.25,13.6987,734.65,5414.39,13.6987,1.0208,10.8289,929.35,15158.47,324.65,3.23,3003169.0
2612,2004-07-22,"9,989.22","10,131.27","10,131.27","9,976.26",-,-1.40%,3590.7,29295.56,2715.7,259.92,-1627.83,758.13,758.13,2.98,18.02,1.32,2037.24,2.3,1.57,5414.26,4340.8,2.784,1.845,2.784,-727.0,9.59,1598843.0,1595311.0,10055.62,437.03,1363.31,1363.31,22.86,7.3272,5279.4,0.35,2975.79,1.74,44.37,734.63,13.5977,1292.87,1709.84,17.34,842.49,879.43,1709.84,734.63,7.3542,5.8422,8.8157,11.659,12.18,15073.51,1.5290000000000001,2.784,0.35,15073.51,1.5290000000000001,8.8157,11.659,2.784,0.35,6233.73,15.3,84.69,437.03,-727.0,1292.87,-1627.83,12.48,8.56,12.48,8.56,22.86,1.845,1.0133,7.3272,5.8422,2.3,9858.19,1.5290000000000001,9858.19,1.0133,845.47,799.88,842.49,-727.0,28.03,12.48,8.56,9858.19,1363.31,879.43,1709.84,734.63,8.8157,11.659,-1627.83,259.92,1292.87,1709.84,845.47,799.88,879.43,463.53,13.5977,734.63,5414.26,13.5977,1.0133,10.7514,929.1,15073.51,324.65,3.25,3433950.0
